#X,Y,Z: 50 50 100
#Density: 0.200000
#Beta: 0.020000
#l_0: 25
#sigma: 0.020000
#iE[1,1]: 50.000000
#Snakes: 2000
#Slithers: 1000000000
#Hoppers: 200
#R_Max: 2
#Bias: 0.050000
#Lambda: 0.500000
#T: 300.000000
#TOF_TIME: 150.000000
#TOFS: 1069757235
#IR_0: 0.000000
#Bins: 150
Bin: 1.016842 Current: 346914.506049
Bin: 1.051383 Current: 7565.850579
Bin: 1.087097 Current: 6292.303113
Bin: 1.124024 Current: 3579.756109
Bin: 1.162205 Current: 13236.074417
Bin: 1.201683 Current: 2833.271686
Bin: 1.242503 Current: 3014.210870
Bin: 1.284708 Current: 2120.135698
Bin: 1.328348 Current: -2796.114536
Bin: 1.373470 Current: 10456.453651
Bin: 1.420124 Current: -2288.487055
Bin: 1.468364 Current: 5227.614656
Bin: 1.518242 Current: -1202.808872
Bin: 1.569814 Current: 8024.754319
Bin: 1.623138 Current: 4862.618985
Bin: 1.678274 Current: 4979.509325
Bin: 1.735282 Current: 1979.878272
Bin: 1.794227 Current: 8004.352688
Bin: 1.855174 Current: 3353.490019
Bin: 1.918191 Current: -758.388159
Bin: 1.983349 Current: 7615.636954
Bin: 2.050720 Current: 1313.101774
Bin: 2.120380 Current: 3328.179241
Bin: 2.192406 Current: 3247.075758
Bin: 2.266878 Current: 1051.351734
Bin: 2.343881 Current: 3908.784669
Bin: 2.423499 Current: 7637.371991
Bin: 2.505821 Current: 667.005239
Bin: 2.590940 Current: 3273.246958
Bin: 2.678950 Current: 3466.108790
Bin: 2.769950 Current: 3039.362942
Bin: 2.864041 Current: 497.123412
Bin: 2.961327 Current: 1306.499124
Bin: 3.061919 Current: 3497.582228
Bin: 3.165928 Current: -6286.306220
Bin: 3.273469 Current: 3328.280711
Bin: 3.384664 Current: 2286.177879
Bin: 3.499636 Current: -238.795698
Bin: 3.618513 Current: 3507.028669
Bin: 3.741428 Current: 1464.270965
Bin: 3.868518 Current: 3824.448402
Bin: 3.999926 Current: -317.261586
Bin: 4.135797 Current: 2873.806903
Bin: 4.276283 Current: 2518.826931
Bin: 4.421542 Current: 665.021084
Bin: 4.571735 Current: 1218.644518
Bin: 4.727029 Current: 2186.974533
Bin: 4.887599 Current: 1177.885100
Bin: 5.053623 Current: -1488.294862
Bin: 5.225287 Current: 1859.966327
Bin: 5.402781 Current: 3345.653851
Bin: 5.586305 Current: -1767.468029
Bin: 5.776063 Current: -701.980267
Bin: 5.972267 Current: 1052.064512
Bin: 6.175135 Current: 1263.105422
Bin: 6.384895 Current: -353.878880
Bin: 6.601780 Current: 1359.635534
Bin: 6.826032 Current: 1455.533702
Bin: 7.057901 Current: 1192.830849
Bin: 7.297647 Current: -614.993726
Bin: 7.545537 Current: 451.219742
Bin: 7.801847 Current: 1936.011600
Bin: 8.066863 Current: 1323.731651
Bin: 8.340882 Current: 727.326907
Bin: 8.624208 Current: 323.004682
Bin: 8.917159 Current: 208.262119
Bin: 9.220061 Current: -1547.578484
Bin: 9.533252 Current: 1535.697310
Bin: 9.857081 Current: 935.736288
Bin: 10.191911 Current: -1120.614658
Bin: 10.538114 Current: 1462.689017
Bin: 10.896077 Current: -738.565013
Bin: 11.266200 Current: -1335.194014
Bin: 11.648895 Current: 834.315823
Bin: 12.044589 Current: 591.046151
Bin: 12.453725 Current: -1091.065447
Bin: 12.876758 Current: 43.266475
Bin: 13.314161 Current: 574.207268
Bin: 13.766422 Current: -422.690324
Bin: 14.234046 Current: 1106.814817
Bin: 14.717554 Current: -487.907947
Bin: 15.217486 Current: -280.686625
Bin: 15.734400 Current: 1170.448535
Bin: 16.268873 Current: -650.660118
Bin: 16.821501 Current: -393.762705
Bin: 17.392901 Current: 1103.329477
Bin: 17.983710 Current: 139.409149
Bin: 18.594588 Current: -1811.039309
Bin: 19.226217 Current: 1757.981679
Bin: 19.879301 Current: -249.117602
Bin: 20.554570 Current: -332.789358
Bin: 21.252776 Current: -959.743757
Bin: 21.974699 Current: 500.024126
Bin: 22.721145 Current: 326.938882
Bin: 23.492947 Current: 226.608660
Bin: 24.290965 Current: -1234.708842
Bin: 25.116091 Current: 415.301411
Bin: 25.969245 Current: 466.018318
Bin: 26.851379 Current: -1369.415996
Bin: 27.763478 Current: 848.391556
Bin: 28.706559 Current: -529.402390
Bin: 29.681676 Current: 980.223216
Bin: 30.689916 Current: -651.511931
Bin: 31.732404 Current: 290.669086
Bin: 32.810303 Current: -358.475024
Bin: 33.924817 Current: 262.760765
Bin: 35.077190 Current: 155.300704
Bin: 36.268707 Current: -272.235128
Bin: 37.500697 Current: -151.041850
Bin: 38.774537 Current: 215.527501
Bin: 40.091647 Current: -233.923732
Bin: 41.453497 Current: 553.276963
Bin: 42.861606 Current: -265.744891
Bin: 44.317548 Current: -284.252465
Bin: 45.822945 Current: 268.834887
Bin: 47.379478 Current: 47.035718
Bin: 48.988884 Current: -30.326985
Bin: 50.652959 Current: -185.760903
Bin: 52.373560 Current: 416.641544
Bin: 54.152607 Current: -173.755981
Bin: 55.992086 Current: -237.699003
Bin: 57.894048 Current: 153.972839
Bin: 59.860618 Current: -240.434789
Bin: 61.893989 Current: 377.058231
Bin: 63.996430 Current: -157.669396
Bin: 66.170287 Current: 283.929959
Bin: 68.417987 Current: 56.096652
Bin: 70.742038 Current: -54.691268
Bin: 73.145034 Current: -201.422349
Bin: 75.629655 Current: -69.164005
Bin: 78.198675 Current: -136.158449
Bin: 80.854961 Current: 488.460616
Bin: 83.601476 Current: -160.679819
Bin: 86.441286 Current: 240.621041
Bin: 89.377560 Current: 99.389144
Bin: 92.413575 Current: -127.272148
Bin: 95.552718 Current: 32.068430
Bin: 98.798493 Current: -28.821930
Bin: 102.154522 Current: -107.561365
Bin: 105.624550 Current: 247.908285
Bin: 109.212449 Current: -288.226797
Bin: 112.922223 Current: 161.992016
Bin: 116.758013 Current: -57.525260
Bin: 120.724099 Current: 137.165648
Bin: 124.824906 Current: -113.070457
Bin: 129.065011 Current: -116.550274
Bin: 133.449145 Current: 88.599876
Bin: 137.982202 Current: 76.267831
Bin: 142.669240 Current: -159.022720
Bin: 147.515488 Current: 142.887764
Kink at: 54.013243 with grad: -1.134674
