50 1 50 13

-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	-1	-1	
-1	-1	-1	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	-1	-1	
-1	-1	-1	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	-1	-1	
-1	-1	6	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	-1	-1	
-1	-1	6	-1	6	6	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	-1	-1	
-1	-1	6	-1	6	6	6	6	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	-1	4	4	4	4	4	4	4	4	4	4	4	-1	-1	
-1	-1	6	6	6	6	6	6	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	4	4	4	4	4	-1	-1	-1	
-1	-1	6	6	6	6	6	6	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	4	4	4	4	4	-1	-1	-1	
-1	-1	6	6	6	6	6	6	6	6	6	6	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	4	4	4	4	4	4	4	-1	-1	
6	6	6	6	6	6	6	6	6	6	6	6	6	-1	-1	-1	11	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	8	8	8	-1	-1	
6	6	6	6	6	6	6	6	6	6	6	6	6	-1	-1	11	11	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	6	6	11	11	11	11	11	11	11	11	11	11	11	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	-1	-1	11	11	11	11	11	11	11	11	11	11	11	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	-1	8	8	8	-1	-1	
-1	-1	-1	-1	-1	11	11	11	11	11	11	11	11	11	11	11	11	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	-1	8	8	8	-1	-1	
-1	-1	-1	-1	-1	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	-1	-1	-1	11	11	11	11	11	11	11	11	11	11	11	11	11	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	-1	8	8	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	-1	-1	-1	11	11	11	11	11	11	11	11	11	11	11	11	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	8	8	8	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	11	11	11	11	11	11	-1	11	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	2	2	8	8	8	8	8	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	11	11	11	11	-1	11	11	11	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	8	8	8	8	8	8	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	2	2	2	2	-1	-1	-1	2	2	2	2	-1	-1	-1	-1	8	8	-1	-1	-1	
-1	-1	-1	-1	-1	7	7	7	7	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	7	7	7	7	7	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	-1	-1	3	3	3	-1	-1	-1	-1	
-1	-1	-1	-1	-1	7	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	-1	-1	7	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	5	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	-1	-1	7	7	7	7	7	7	7	-1	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	-1	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	-1	-1	7	7	7	7	7	7	7	-1	0	0	5	5	5	5	5	-1	5	5	5	5	5	5	5	5	2	2	2	-1	-1	2	2	-1	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	7	7	7	7	7	7	-1	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	-1	-1	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	-1	-1	-1	-1	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	7	7	7	7	7	7	-1	7	7	7	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	-1	-1	-1	-1	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	7	7	7	7	7	7	7	7	7	-1	5	5	5	5	5	5	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	7	-1	7	7	7	7	7	7	7	-1	5	5	5	5	5	5	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	7	-1	7	-1	7	7	7	7	7	7	5	5	5	5	5	5	12	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	-1	-1	-1	-1	
-1	-1	-1	7	7	7	7	7	7	-1	7	7	7	5	5	10	10	5	5	12	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	-1	-1	-1	-1	
